ActorID,Name,Year,MovieId,Winner
nm0000136,"Academy Awards, USA",2008,tt0408236,False
nm0000136,"Academy Awards, USA",2005,tt0308644,False
nm0000136,"Academy Awards, USA",2004,tt0325980,False
nm0000136,"Golden Globes, USA",2011,tt1243957,False
nm0000136,"Golden Globes, USA",2011,tt1014759,False
nm0000136,"Golden Globes, USA",2008,tt0408236,True
nm0000136,"Golden Globes, USA",2007,tt0383574,False
nm0000136,"Golden Globes, USA",2006,tt0367594,False
nm0000136,"Golden Globes, USA",2005,tt0308644,False
nm0000136,"Golden Globes, USA",2004,tt0325980,False
nm0000136,"Golden Globes, USA",1995,tt0109707,False
nm0000136,"Golden Globes, USA",1994,tt0106387,False
nm0000136,"Golden Globes, USA",1991,tt0099487,False
nm0000136,BAFTA Awards,2012,tt0970179,False
nm0000136,BAFTA Awards,2005,tt0308644,False
nm0000136,BAFTA Awards,2004,tt0325980,False
nm0000136,20/20 Awards,2016,tt0112817,False
nm0000136,20/20 Awards,2015,tt0109707,False
nm0000136,20/20 Awards,2011,tt0099487,False
nm0000136,AACTA International Awards,2012,tt0970179,False
nm0000136,AARP Movies for Grownups Awards,2016,tt1355683,False
nm0000136,"Academy of Science Fiction, Fantasy & Horror Films, USA",2008,tt0408236,False
nm0000136,"Academy of Science Fiction, Fantasy & Horror Films, USA",2005,tt0308644,False
nm0000136,"Academy of Science Fiction, Fantasy & Horror Films, USA",2004,tt0325980,False
nm0000136,"Academy of Science Fiction, Fantasy & Horror Films, USA",2002,tt0120681,False
nm0000136,"Academy of Science Fiction, Fantasy & Horror Films, USA",2000,tt0162661,False
nm0000136,Alliance of Women Film Journalists,2012,tt0970179,False
nm0000136,Alliance of Women Film Journalists,2007,tt0408236,False
nm0000136,Awards Circuit Community Awards,2011,tt0970179,False
nm0000136,Awards Circuit Community Awards,2007,tt0408236,False
nm0000136,Awards Circuit Community Awards,2003,tt0325980,True
nm0000136,Awards Circuit Community Awards,1994,tt0109707,False
nm0000136,Awards Circuit Community Awards,1994,tt0109707,False
nm0000136,Bahamas International Film Festival,2009,,True
nm0000136,Blockbuster Entertainment Awards,2000,tt0162661,True
nm0000136,Bravo Otto,2012,,False
nm0000136,Bravo Otto,2011,,False
nm0000136,Bravo Otto,2010,,False
nm0000136,Bravo Otto,2007,,False
nm0000136,Bravo Otto,2006,,True
nm0000136,Bravo Otto,1995,,False
nm0000136,British Independent Film Awards,2005,tt0375920,False
nm0000136,Broadcast Film Critics Association Awards,2016,tt1355683,False
nm0000136,Broadcast Film Critics Association Awards,2008,tt0408236,False
nm0000136,Broadcast Film Critics Association Awards,2008,tt0408236,False
nm0000136,Broadcast Film Critics Association Awards,2005,tt0308644,False
nm0000136,Broadcast Film Critics Association Awards,2004,tt0325980,False
nm0000136,Cannes Film Festival,1997,tt0118768,False
nm0000136,Cannes Film Festival,1997,tt0118768,False
nm0000136,Central Ohio Film Critics Association,2016,tt1355683,False
nm0000136,Chicago Film Critics Association Awards,2004,tt0325980,False
nm0000136,Chicago Film Critics Association Awards,1995,tt0109707,False
nm0000136,Chlotrudis Awards,1998,tt0119008,False
nm0000136,"César Awards, France",1999,,True
nm0000136,Dallas-Fort Worth Film Critics Association Awards,2015,tt1355683,False
nm0000136,Dallas-Fort Worth Film Critics Association Awards,2005,tt0308644,False
nm0000136,Dallas-Fort Worth Film Critics Association Awards,2004,tt0325980,False
nm0000136,Detroit Film Critics Society Awards,2014,tt2180411,False
nm0000136,"Empire Awards, UK",2009,tt0408236,False
nm0000136,"Empire Awards, UK",2007,tt0383574,False
nm0000136,"Empire Awards, UK",2006,tt0367594,True
nm0000136,"Empire Awards, UK",2005,tt0308644,False
nm0000136,"Empire Awards, UK",2004,tt0325980,True
nm0000136,Fangoria Chainsaw Awards,2005,tt0363988,False
nm0000136,Fangoria Chainsaw Awards,2002,tt0120681,False
nm0000136,Fangoria Chainsaw Awards,2000,tt0162661,True
nm0000136,Gold Derby Awards,2015,tt2180411,False
nm0000136,Gold Derby Awards,2010,,False
nm0000136,Gold Derby Awards,2010,tt0325980,False
nm0000136,Gold Derby Awards,2008,tt0408236,False
nm0000136,Gold Derby Awards,2004,tt0325980,False
nm0000136,Golden Schmoes Awards,2015,tt1355683,False
nm0000136,Golden Schmoes Awards,2007,,True
nm0000136,Golden Schmoes Awards,2007,tt0408236,False
nm0000136,Golden Schmoes Awards,2004,,True
nm0000136,Golden Schmoes Awards,2004,tt0308644,False
nm0000136,Golden Schmoes Awards,2003,tt0325980,True
nm0000136,Golden Schmoes Awards,2003,,True
nm0000136,Golden Schmoes Awards,2003,tt0285823,False
nm0000136,Hollywood Film Awards,2003,,True
nm0000136,Hollywood Makeup Artist and Hair Stylist Guild Awards,2014,,True
nm0000136,Huading Award,2016,tt2567026,False
nm0000136,International Documentary Association,2021,tt11778272,False
nm0000136,International Online Cinema Awards (INOCA),2004,tt0325980,False
nm0000136,Irish Film and Television Awards,2005,tt0367594,False
nm0000136,Irish Film and Television Awards,2004,tt0325980,True
nm0000136,Italian Online Movie Awards (IOMA),2008,tt0408236,False
nm0000136,Italian Online Movie Awards (IOMA),2006,tt0367594,False
nm0000136,Italian Online Movie Awards (IOMA),2004,tt0325980,False
nm0000136,Jupiter Award,2012,tt1298650,False
nm0000136,Jupiter Award,2008,tt0449088,True
nm0000136,Jupiter Award,2007,tt0383574,True
nm0000136,Jupiter Award,2006,tt0367594,False
nm0000136,Jupiter Award,2005,tt0308644,False
nm0000136,Jupiter Award,2003,tt0325980,True
nm0000136,Jupiter Award,1995,tt0112883,True
nm0000136,"Kids' Choice Awards, USA",2014,tt1210819,False
nm0000136,"Kids' Choice Awards, USA",2014,tt1210819,False
nm0000136,"Kids' Choice Awards, USA",2013,tt1077368,True
nm0000136,"Kids' Choice Awards, USA",2012,tt1298650,False
nm0000136,"Kids' Choice Awards, USA",2012,tt1192628,False
nm0000136,"Kids' Choice Awards, USA",2011,tt1014759,True
nm0000136,"Kids' Choice Awards, USA",2008,tt0449088,True
nm0000136,"Kids' Choice Awards, USA",2007,tt0383574,False
nm0000136,"Kids' Choice Awards, USA",2006,tt0367594,False
nm0000136,"Kids' Choice Awards, USA",2006,tt0121164,False
nm0000136,Las Vegas Film Critics Society Awards,2004,tt0325980,False
nm0000136,London Critics Circle Film Awards,2006,tt0367594,False
nm0000136,London Critics Circle Film Awards,2005,tt0308644,False
nm0000136,London Critics Circle Film Awards,1996,tt0109707,True
nm0000136,MTV Movie + TV Awards,2012,,True
nm0000136,MTV Movie + TV Awards,2012,tt1232829,False
nm0000136,MTV Movie + TV Awards,2010,,False
nm0000136,MTV Movie + TV Awards,2008,tt0449088,True
nm0000136,MTV Movie + TV Awards,2008,tt0408236,True
nm0000136,MTV Movie + TV Awards,2007,tt0383574,True
nm0000136,MTV Movie + TV Awards,2004,tt0325980,True
nm0000136,MTV Movie + TV Awards,2004,tt0325980,False
nm0000136,MTV Movie + TV Awards,2004,tt0325980,False
nm0000136,MTV Movie + TV Awards,1994,tt0106387,False
nm0000136,MTV Movie + TV Awards,1994,tt0106387,False
nm0000136,"MTV Movie Awards, Mexico",2004,tt0325980,True
nm0000136,"National Movie Awards, UK",2011,,True
nm0000136,"National Movie Awards, UK",2008,tt0408236,True
nm0000136,"National Movie Awards, UK",2007,tt0449088,False
nm0000136,NAVGTR Awards,2007,tt0815220,False
nm0000136,New England Film & Video Festival,2021,,True
nm0000136,NewNowNext Awards,2013,tt1232829,False
nm0000136,"Northeast Film Festival, US",2017,tt6244528,False
nm0000136,NRJ Ciné Awards,2006,tt0367594,True
nm0000136,NRJ Ciné Awards,2004,tt0325980,False
nm0000136,Odyssey Awards,2016,tt3045616,False
nm0000136,Online Film & Television Association,2012,tt0970179,False
nm0000136,Online Film & Television Association,2004,tt0325980,False
nm0000136,Online Film Critics Society Awards,2004,tt0325980,False
nm0000136,Palm Springs International Film Festival,2016,tt1355683,True
nm0000136,"People's Choice Awards, USA",2017,,True
nm0000136,"People's Choice Awards, USA",2016,,True
nm0000136,"People's Choice Awards, USA",2016,,False
nm0000136,"People's Choice Awards, USA",2014,,True
nm0000136,"People's Choice Awards, USA",2013,,False
nm0000136,"People's Choice Awards, USA",2012,,True
nm0000136,"People's Choice Awards, USA",2012,tt1192628,True
nm0000136,"People's Choice Awards, USA",2011,,True
nm0000136,"People's Choice Awards, USA",2010,,True
nm0000136,"People's Choice Awards, USA",2010,,True
nm0000136,"People's Choice Awards, USA",2008,,True
nm0000136,"People's Choice Awards, USA",2008,,False
nm0000136,"People's Choice Awards, USA",2007,,True
nm0000136,"People's Choice Awards, USA",2007,,True
nm0000136,"People's Choice Awards, USA",2007,tt0383574,True
nm0000136,"People's Choice Awards, USA",2006,,True
nm0000136,"People's Choice Awards, USA",2005,,True
nm0000136,"People's Choice Awards, USA",2005,tt0308644,False
nm0000136,Phoenix Film Critics Society Awards,2015,tt1355683,False
nm0000136,Phoenix Film Critics Society Awards,2014,tt2180411,False
nm0000136,Phoenix Film Critics Society Awards,2004,tt0325980,False
nm0000136,Razzie Awards,2019,tt2296777,False
nm0000136,Razzie Awards,2019,tt2296777,False
nm0000136,Razzie Awards,2018,tt1790809,False
nm0000136,Razzie Awards,2018,tt1790809,False
nm0000136,Razzie Awards,2017,tt2567026,False
nm0000136,Razzie Awards,2017,tt2567026,False
nm0000136,Razzie Awards,2016,tt3045616,False
nm0000136,Razzie Awards,2016,tt3045616,False
nm0000136,Razzie Awards,2014,tt1210819,False
nm0000136,Rembrandt Awards,2011,tt1014759,True
nm0000136,Rembrandt Awards,2008,tt0449088,True
nm0000136,Rembrandt Awards,2007,tt0383574,True
nm0000136,Russian Guild of Film Critics,1998,tt0120669,True
nm0000136,Russian National Movie Awards,2014,,False
nm0000136,Russian National Movie Awards,2014,,False
nm0000136,Russian National Movie Awards,2013,,False
nm0000136,Russian National Movie Awards,2012,,False
nm0000136,Russian National Movie Awards,2011,,False
nm0000136,Russian National Movie Awards,2009,,True
nm0000136,Russian National Movie Awards,2008,,False
nm0000136,Russian National Movie Awards,2007,,True
nm0000136,Russian National Movie Awards,2006,,True
nm0000136,Russian National Movie Awards,2005,,True
nm0000136,Santa Barbara International Film Festival,2016,,True
nm0000136,Satellite Awards,2016,tt1355683,False
nm0000136,Satellite Awards,2015,tt2180411,True
nm0000136,Satellite Awards,2009,tt1152836,False
nm0000136,Satellite Awards,2005,tt0308644,False
nm0000136,Satellite Awards,2004,tt0325980,False
nm0000136,Satellite Awards,2004,tt0285823,False
nm0000136,Satellite Awards,2000,tt0162661,False
nm0000136,Scream Awards,2011,tt1298650,False
nm0000136,Scream Awards,2010,tt1014759,False
nm0000136,Scream Awards,2007,tt0449088,True
nm0000136,Scream Awards,2006,tt0383574,True
nm0000136,Screen Actors Guild Awards,2016,tt1355683,False
nm0000136,Screen Actors Guild Awards,2005,tt0308644,False
nm0000136,Screen Actors Guild Awards,2005,tt0308644,False
nm0000136,Screen Actors Guild Awards,2004,tt0325980,True
nm0000136,Screen Actors Guild Awards,2001,tt0241303,False
nm0000136,"SFX Awards, UK",2007,tt0383574,True
nm0000136,"SFX Awards, UK",2004,tt0325980,True
nm0000136,"ShoWest Convention, USA",1990,,True
nm0000136,Spike Video Game Awards,2006,tt0815220,False
nm0000136,Teen Choice Awards,2019,tt4123430,False
nm0000136,Teen Choice Awards,2017,tt1790809,False
nm0000136,Teen Choice Awards,2017,tt1790809,False
nm0000136,Teen Choice Awards,2013,tt1210819,False
nm0000136,Teen Choice Awards,2013,tt1210819,False
nm0000136,Teen Choice Awards,2011,tt1243957,True
nm0000136,Teen Choice Awards,2011,tt1192628,True
nm0000136,Teen Choice Awards,2011,tt1298650,False
nm0000136,Teen Choice Awards,2010,tt1014759,False
nm0000136,Teen Choice Awards,2009,tt1152836,False
nm0000136,Teen Choice Awards,2008,tt0408236,True
nm0000136,Teen Choice Awards,2007,tt0449088,True
nm0000136,Teen Choice Awards,2006,tt0383574,True
nm0000136,Teen Choice Awards,2006,tt0367594,True
nm0000136,Teen Choice Awards,2005,tt0308644,False
nm0000136,Teen Choice Awards,2004,tt0325980,True
nm0000136,Teen Choice Awards,2004,tt0325980,True
nm0000136,The Stinkers Bad Movie Awards,2001,tt0221027,False
nm0000136,The Stinkers Bad Movie Awards,1998,tt0120669,False
nm0000136,Venice Film Festival,2015,,True
nm0000136,Village Voice Film Poll,2003,tt0325980,False
nm0000136,Walk of Fame,1999,,True
nm0000136,Washington DC Area Film Critics Association Awards,2015,tt1355683,False
nm0000136,Washington DC Area Film Critics Association Awards,2014,tt2180411,False
nm0000136,Washington DC Area Film Critics Association Awards,2003,tt0325980,False
nm0000136,Women Film Critics Circle Awards,2005,tt0375920,True
nm0000136,Yoga Awards,2016,tt3045616,True
nm0000136,Yoga Awards,2004,tt0325980,True
nm0000136,Young Artist Awards,1987,tt0091972,False
nm0000136,Young Artist Awards,1985,tt0087800,False
nm0000199,"Academy Awards, USA",2020,tt1302006,False
nm0000199,"Academy Awards, USA",1993,tt0105323,True
nm0000199,"Academy Awards, USA",1993,tt0104348,False
nm0000199,"Academy Awards, USA",1991,tt0099422,False
nm0000199,"Academy Awards, USA",1980,tt0078718,False
nm0000199,"Academy Awards, USA",1976,tt0072890,False
nm0000199,"Academy Awards, USA",1975,tt0071562,False
nm0000199,"Academy Awards, USA",1974,tt0070666,False
nm0000199,"Academy Awards, USA",1973,tt0068646,False
nm0000199,"Golden Globes, USA",2021,tt7456722,False
nm0000199,"Golden Globes, USA",2020,tt1302006,False
nm0000199,"Golden Globes, USA",2016,tt1772288,False
nm0000199,"Golden Globes, USA",2014,tt1745862,False
nm0000199,"Golden Globes, USA",2011,tt1132623,True
nm0000199,"Golden Globes, USA",2004,tt0318997,True
nm0000199,"Golden Globes, USA",2001,,True
nm0000199,"Golden Globes, USA",1993,tt0105323,True
nm0000199,"Golden Globes, USA",1993,tt0104348,False
nm0000199,"Golden Globes, USA",1991,tt0099674,False
nm0000199,"Golden Globes, USA",1991,tt0099422,False
nm0000199,"Golden Globes, USA",1990,tt0098273,False
nm0000199,"Golden Globes, USA",1984,tt0086250,False
nm0000199,"Golden Globes, USA",1983,tt0083598,False
nm0000199,"Golden Globes, USA",1980,tt0078718,False
nm0000199,"Golden Globes, USA",1978,tt0075774,False
nm0000199,"Golden Globes, USA",1976,tt0072890,False
nm0000199,"Golden Globes, USA",1975,tt0071562,False
nm0000199,"Golden Globes, USA",1974,tt0070666,True
nm0000199,"Golden Globes, USA",1973,tt0068646,False
nm0000199,Primetime Emmy Awards,2013,tt1745862,False
nm0000199,Primetime Emmy Awards,2010,tt1132623,True
nm0000199,Primetime Emmy Awards,2004,tt0318997,True
nm0000199,BAFTA Awards,2020,tt1302006,False
nm0000199,BAFTA Awards,1991,tt0099422,False
nm0000199,BAFTA Awards,1976,tt0072890,True
nm0000199,BAFTA Awards,1975,tt0070666,False
nm0000199,BAFTA Awards,1973,tt0068646,False
nm0000199,AACTA International Awards,2020,tt1302006,False
nm0000199,AARP Movies for Grownups Awards,2020,tt1302006,False
nm0000199,AARP Movies for Grownups Awards,2006,tt0417217,False
nm0000199,"Academy of Science Fiction, Fantasy & Horror Films, USA",1998,tt0118971,False
nm0000199,"Academy of Science Fiction, Fantasy & Horror Films, USA",1991,tt0099422,False
nm0000199,Alliance of Women Film Journalists,2020,tt1302006,False
nm0000199,Alliance of Women Film Journalists,2016,tt1772288,True
nm0000199,Alliance of Women Film Journalists,2008,tt0411061,False
nm0000199,"American Comedy Awards, USA",1991,tt0099422,True
nm0000199,"American Film Institute, USA",2007,,True
nm0000199,Austin Film Critics Association,2020,tt1302006,False
nm0000199,Awards Circuit Community Awards,2020,tt1302006,False
nm0000199,Awards Circuit Community Awards,1992,tt0105323,False
nm0000199,Awards Circuit Community Awards,1992,tt0104348,False
nm0000199,Blockbuster Entertainment Awards,2000,tt0146838,False
nm0000199,Boston Film Festival,1992,,True
nm0000199,Boston Society of Film Critics Awards,1997,tt0119008,True
nm0000199,Broadcast Film Critics Association Awards,2020,tt1302006,False
nm0000199,Cannes Film Festival,1996,tt0116913,False
nm0000199,Chicago Film Critics Association Awards,2019,tt1302006,False
nm0000199,Chicago Film Critics Association Awards,1998,tt0119008,False
nm0000199,Chicago Film Critics Association Awards,1993,tt0104348,False
nm0000199,Chicago Film Critics Association Awards,1993,tt0105323,False
nm0000199,Chicago Film Critics Association Awards,1991,tt0099422,False
nm0000199,Chicago Indie Critics Awards (CIC),2020,tt1302006,False
nm0000199,Chlotrudis Awards,1998,tt0119008,False
nm0000199,CinEuphoria Awards,2020,tt7131622,False
nm0000199,CinEuphoria Awards,2019,,True
nm0000199,Columbus Film Critics Association,2020,tt1302006,False
nm0000199,Critics Choice Super Awards,2021,tt7456722,False
nm0000199,Critics Choice Television Awards,2013,tt1745862,False
nm0000199,Dallas-Fort Worth Film Critics Association Awards,2019,tt1302006,False
nm0000199,Dallas-Fort Worth Film Critics Association Awards,1991,tt0099422,False
nm0000199,David di Donatello Awards,1994,tt0106519,False
nm0000199,David di Donatello Awards,1974,tt0070666,True
nm0000199,David di Donatello Awards,1973,tt0068646,True
nm0000199,Denver Film Critics Society,2020,tt1302006,False
nm0000199,"Directors Guild of America, USA",1997,tt0116913,True
nm0000199,DiscussingFilm Critics Awards,2019,tt1302006,False
nm0000199,Dublin International Film Festival,2012,,True
nm0000199,Fangoria Chainsaw Awards,1998,tt0118971,True
nm0000199,Faro Island Film Festival,2020,tt7131622,False
nm0000199,Faro Island Film Festival,1972,tt0068646,True
nm0000199,Faro Island Film Festival,1972,tt0068646,True
nm0000199,Film Independent Spirit Awards,1997,tt0116913,False
nm0000199,Film Society of Lincoln Center,2000,,True
nm0000199,GALECA: The Society of LGBTQ Entertainment Critics,2020,tt1302006,False
nm0000199,Georgia Film Critics Association (GAFCA),2020,tt1302006,False
nm0000199,Gold Derby Awards,2020,tt1302006,False
nm0000199,Gold Derby Awards,2020,tt7131622,False
nm0000199,Gold Derby Awards,2020,tt1302006,False
nm0000199,Gold Derby Awards,2020,tt7131622,False
nm0000199,Gold Derby Awards,2013,tt1745862,False
nm0000199,Gold Derby Awards,2011,,False
nm0000199,Gold Derby Awards,2010,tt0318997,True
nm0000199,Gold Derby Awards,2010,tt1132623,True
nm0000199,Gold Derby Awards,2010,,False
nm0000199,Gold Derby Awards,2008,,False
nm0000199,Gold Derby Awards,2004,tt0318997,True
nm0000199,Golden Apple Awards,1975,,False
nm0000199,"Golden Camera, Germany",2013,,True
nm0000199,Golden Schmoes Awards,2019,tt1302006,False
nm0000199,Gotham Awards,1996,,True
nm0000199,Grammy Awards,2001,,False
nm0000199,Greater Western New York Film Critics Association Awards,2019,tt1302006,False
nm0000199,Hawaii Film Critics Society,2020,tt1302006,False
nm0000199,Hollywood Film Awards,2019,tt1302006,True
nm0000199,Houston Film Critics Society Awards,2020,tt1302006,False
nm0000199,Huading Award,2020,tt1302006,False
nm0000199,"Indiana Film Journalists Association, US",2019,tt1302006,False
nm0000199,Indiewire Critics' Poll,2019,tt1302006,False
nm0000199,International Cinephile Society Awards,2020,tt1302006,False
nm0000199,Italian Online Movie Awards (IOMA),2003,tt0278504,False
nm0000199,Kansas City Film Critics Circle Awards,1975,tt0072890,True
nm0000199,Karlovy Vary International Film Festival,1980,tt0078718,True
nm0000199,Latino Entertainment Journalists Association Film Awards,2020,tt1302006,False
nm0000199,London Critics Circle Film Awards,2020,tt1302006,False
nm0000199,London Critics Circle Film Awards,2003,tt0278504,False
nm0000199,Los Angeles Film Critics Association Awards,1976,tt0072890,True
nm0000199,MTV Movie + TV Awards,1998,tt0118971,False
nm0000199,Music City Film Critics' Association Awards,2020,tt1302006,False
nm0000199,"National Board of Review, USA",2019,,True
nm0000199,"National Board of Review, USA",1973,tt0070666,True
nm0000199,"National Board of Review, USA",1972,tt0068646,True
nm0000199,"National Society of Film Critics Awards, USA",1998,tt0119008,False
nm0000199,"National Society of Film Critics Awards, USA",1991,tt0099422,False
nm0000199,"National Society of Film Critics Awards, USA",1974,tt0070666,False
nm0000199,"National Society of Film Critics Awards, USA",1972,tt0068646,True
nm0000199,New Mexico Film Critics,2019,tt1302006,False
nm0000199,New York Film Critics Circle Awards,1992,tt0105323,False
nm0000199,New York Film Critics Circle Awards,1975,tt0072890,False
nm0000199,New York Film Critics Circle Awards,1974,tt0070666,False
nm0000199,North Dakota Film Society,2020,tt1302006,False
nm0000199,"North Texas Film Critics Association, US",2019,tt1302006,False
nm0000199,Odyssey Awards,2019,tt1302006,False
nm0000199,Online Film & Television Association,2020,tt1302006,False
nm0000199,Online Film & Television Association,2020,tt1302006,False
nm0000199,Online Film & Television Association,2020,tt7131622,False
nm0000199,Online Film & Television Association,2013,tt1745862,False
nm0000199,Online Film & Television Association,2010,tt1132623,True
nm0000199,Online Film & Television Association,2003,,True
nm0000199,Online Film & Television Association,2003,tt0318997,False
nm0000199,Online Film Critics Society Awards,2020,tt1302006,False
nm0000199,"People's Choice Awards, USA",1977,,False
nm0000199,"People's Choice Awards, USA",1976,,False
nm0000199,"People's Choice Awards, USA",1975,,False
nm0000199,Razzie Awards,2012,tt0810913,True
nm0000199,Razzie Awards,2012,tt0810913,True
nm0000199,Razzie Awards,2009,tt0411061,False
nm0000199,Razzie Awards,2004,tt0299930,False
nm0000199,Razzie Awards,1986,tt0089913,False
nm0000199,San Diego Film Critics Society Awards,2019,tt1302006,False
nm0000199,San Francisco Bay Area Film Critics Circle,2019,tt1302006,False
nm0000199,San Sebastián International Film Festival,1996,,True
nm0000199,San Sebastián International Film Festival,1975,tt0072890,True
nm0000199,Satellite Awards,2014,tt1745862,False
nm0000199,Satellite Awards,2010,tt1132623,True
nm0000199,Satellite Awards,2004,tt0318997,False
nm0000199,Satellite Awards,2000,tt0140352,False
nm0000199,Screen Actors Guild Awards,2020,tt1302006,False
nm0000199,Screen Actors Guild Awards,2020,tt7131622,False
nm0000199,Screen Actors Guild Awards,2020,tt1302006,False
nm0000199,Screen Actors Guild Awards,2014,tt1745862,False
nm0000199,Screen Actors Guild Awards,2011,tt1132623,True
nm0000199,Screen Actors Guild Awards,2004,tt0318997,True
nm0000199,"St. Louis Film Critics Association, US",2019,tt1302006,False
nm0000199,Teen Choice Awards,2007,tt0496806,False
nm0000199,Television Critics Association Awards,2004,tt0318997,False
nm0000199,The Kennedy Center Honors,2016,,True
nm0000199,Valladolid International Film Festival,1992,tt0104348,True
nm0000199,Venice Film Festival,2011,tt0795459,True
nm0000199,Venice Film Festival,2011,,True
nm0000199,Venice Film Festival,1994,,True
nm0000199,Voghera Film Festival,2017,tt0795459,True
nm0000199,Washington DC Area Film Critics Association Awards,2019,tt1302006,False
nm0000199,Yoga Awards,2009,tt1034331,True
nm0000134,"Academy Awards, USA",2020,tt1302006,False
nm0000134,"Academy Awards, USA",2013,tt1045658,False
nm0000134,"Academy Awards, USA",1992,tt0101540,False
nm0000134,"Academy Awards, USA",1991,tt0099077,False
nm0000134,"Academy Awards, USA",1981,tt0081398,True
nm0000134,"Academy Awards, USA",1979,tt0077416,False
nm0000134,"Academy Awards, USA",1977,tt0075314,False
nm0000134,"Academy Awards, USA",1975,tt0071562,True
nm0000134,"Golden Globes, USA",2018,tt1933667,False
nm0000134,"Golden Globes, USA",2011,,True
nm0000134,"Golden Globes, USA",2001,tt0212338,False
nm0000134,"Golden Globes, USA",2000,tt0122933,False
nm0000134,"Golden Globes, USA",1992,tt0101540,False
nm0000134,"Golden Globes, USA",1989,tt0095631,False
nm0000134,"Golden Globes, USA",1981,tt0081398,True
nm0000134,"Golden Globes, USA",1979,tt0077416,False
nm0000134,"Golden Globes, USA",1978,tt0076451,False
nm0000134,"Golden Globes, USA",1977,tt0075314,False
nm0000134,Primetime Emmy Awards,2019,tt7137906,False
nm0000134,Primetime Emmy Awards,2019,tt0072562,False
nm0000134,Primetime Emmy Awards,2017,tt1933667,False
nm0000134,Primetime Emmy Awards,2017,tt1933667,False
nm0000134,BAFTA Awards,2020,tt1302006,False
nm0000134,BAFTA Awards,1991,tt0099685,False
nm0000134,BAFTA Awards,1984,tt0085794,False
nm0000134,BAFTA Awards,1982,tt0081398,False
nm0000134,BAFTA Awards,1980,tt0077416,False
nm0000134,BAFTA Awards,1977,tt0075314,False
nm0000134,BAFTA Awards,1976,tt0071562,False
nm0000134,20/20 Awards,2012,tt0101540,False
nm0000134,AACTA International Awards,2020,tt1302006,False
nm0000134,AACTA International Awards,2013,tt1045658,True
nm0000134,AARP Movies for Grownups Awards,2020,tt1302006,False
nm0000134,AARP Movies for Grownups Awards,2016,tt2446980,False
nm0000134,AARP Movies for Grownups Awards,2013,tt1045658,False
nm0000134,AARP Movies for Grownups Awards,2010,,True
nm0000134,AARP Movies for Grownups Awards,2010,tt0780511,False
nm0000134,"Academy of Science Fiction, Fantasy & Horror Films, USA",1995,tt0109836,False
nm0000134,"Academy of Science Fiction, Fantasy & Horror Films, USA",1988,tt0092563,False
nm0000134,Alliance of Women Film Journalists,2017,tt1860213,False
nm0000134,Alliance of Women Film Journalists,2008,tt1034331,False
nm0000134,"American Comedy Awards, USA",2001,tt0212338,False
nm0000134,"American Comedy Awards, USA",2000,tt0122933,False
nm0000134,"American Comedy Awards, USA",1989,tt0095631,False
nm0000134,"American Film Institute, USA",2003,,True
nm0000134,Awards Circuit Community Awards,2020,tt1302006,False
nm0000134,Awards Circuit Community Awards,2012,tt1045658,False
nm0000134,Awards Circuit Community Awards,2012,tt1045658,False
nm0000134,Awards Circuit Community Awards,1995,tt0112641,False
nm0000134,Awards Circuit Community Awards,1991,tt0101540,False
nm0000134,BAFTA/LA Britannia Awards,2009,,True
nm0000134,"BEFTTA Awards, UK",1978,tt0077416,True
nm0000134,Bel Air Film Festival,1978,tt0077416,True
nm0000134,Berlin International Film Festival,2007,tt0343737,True
nm0000134,Berlin International Film Festival,2007,tt0343737,False
nm0000134,Black Reel Awards for Television,2019,tt7137906,True
nm0000134,Blockbuster Entertainment Awards,2001,tt0212338,False
nm0000134,Blockbuster Entertainment Awards,2000,tt0122933,True
nm0000134,Boston Society of Film Critics Awards,1998,tt0119223,False
nm0000134,Boston Society of Film Critics Awards,1981,tt0081398,True
nm0000134,Broadcast Film Critics Association Awards,2020,tt1302006,False
nm0000134,Broadcast Film Critics Association Awards,2018,tt1933667,False
nm0000134,Broadcast Film Critics Association Awards,2016,tt2361509,False
nm0000134,Broadcast Film Critics Association Awards,2013,tt1045658,False
nm0000134,"Capri, Hollywood",2012,tt1045658,True
nm0000134,Central Ohio Film Critics Association,2013,tt1045658,False
nm0000134,Chicago Film Critics Association Awards,2019,tt1302006,False
nm0000134,Chicago Film Critics Association Awards,1991,tt0099077,False
nm0000134,Chicago Indie Critics Awards (CIC),2020,tt1302006,False
nm0000134,Christopher Awards,2003,tt0276751,True
nm0000134,Christopher Awards,1997,tt0116999,True
nm0000134,CinEuphoria Awards,2020,tt7286456,False
nm0000134,CinEuphoria Awards,2019,,True
nm0000134,Columbus Film Critics Association,2020,tt1302006,False
nm0000134,Dallas-Fort Worth Film Critics Association Awards,2019,tt1302006,False
nm0000134,Dallas-Fort Worth Film Critics Association Awards,2012,tt1045658,False
nm0000134,David di Donatello Awards,1992,tt0101540,False
nm0000134,David di Donatello Awards,1991,tt0099685,False
nm0000134,David di Donatello Awards,1981,tt0081398,False
nm0000134,Denver Film Critics Society,2013,tt1045658,False
nm0000134,Detroit Film Critics Society Awards,2019,tt1302006,False
nm0000134,Detroit Film Critics Society Awards,2012,tt1045658,True
nm0000134,DiscussingFilm Critics Awards,2019,tt1302006,False
nm0000134,Dublin Film Critics Circle Awards,2019,tt1302006,False
nm0000134,Fangoria Chainsaw Awards,1994,tt0109836,False
nm0000134,Faro Island Film Festival,1984,tt0087843,True
